"","day","time","ampm","meeting","location","address","format","city","type","state","lon","lat","schedule","county"
"954","Saturday",07:30:00,"am","Ankeny Sat Big Book Study Online Meeting","Lutheran Church of Hope","305 NE Dartmoor Dr, Waukee, IA","Big Book, Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","Waukee","Alcoholics Anonymous","Iowa",-93.8660892,41.6187728,"5d 7H 30M 0S","Dallas"
"955","Saturday",07:30:00,"am","Saturday Morning Location Temporarily Closed","Lutheran Church of Hope","520 NW 36th St, Ankeny, IA","Location Temporarily Closed, Open","Ankeny","Alcoholics Anonymous","Iowa",-93.6061596,41.762446,"5d 7H 30M 0S","Polk"
"956","Saturday",08:00:00,"am","Bettendorf Group","2204 Grant Street","2204 Grant St, Bettendorf, IA","English","Bettendorf","Alcoholics Anonymous","Iowa",-90.5018126,41.5270071,"5d 8H 0M 0S","Scott"
"957","Saturday",08:00:00,"am","Atlantic Group","309 Elm Street","309 Elm St, Atlantic, IA","Open, Wheelchair Access","Atlantic","Alcoholics Anonymous","Iowa",-95.0104858,41.4075477,"5d 8H 0M 0S","Cass"
"958","Saturday",08:00:00,"am","Osage Group","732 Main Street","732 Main St, Osage, IA","English","Osage","Alcoholics Anonymous","Iowa",-92.8098155,43.2839543,"5d 8H 0M 0S","Mitchell"
"959","Saturday",08:30:00,"am","By The Book Group","2432 Jay Ave","2432 Jay Ave, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.3773373,42.4823242,"5d 8H 30M 0S","Woodbury"
"960","Saturday",08:30:00,"am","Eye Openers Online Meeting","Collegiate Methodist","2622 Lincoln Way, Ames, IA","Discussion, Location Temporarily Closed, Online Meeting, Open","Ames","Alcoholics Anonymous","Iowa",-93.6524225,42.0223278,"5d 8H 30M 0S","Story"
"961","Saturday",08:30:00,"am","Dysart Group","United Methodist Church","602 Tilford St, Dysart, IA","Discussion, Open, Wheelchair Access, Wheelchair-Accessible Bathroom","Dysart","Alcoholics Anonymous","Iowa",-92.3086449,42.1681075,"5d 8H 30M 0S","Tama"
"962","Saturday",09:00:00,"am","Attitude Adjustment Group","1166 Main Street","1166 Main St, Dubuque, IA","English","Dubuque","Alcoholics Anonymous","Iowa",-90.6685217,42.5038394,"5d 9H 0M 0S","Dubuque"
"963","Saturday",09:00:00,"am","Saturday Morning Womens Big Book Group","123 East Market Street","123 E Market St, Iowa City, IA",NA,"Iowa City","Alcoholics Anonymous","Iowa",-91.5335353,41.6632647,"5d 9H 0M 0S","Johnson"
"964","Saturday",09:00:00,"am","Saturday AM Step Study (Online) Online Meeting","1620 Pleasant St. Suite 228","1620 Pleasant St #228, Des Moines, IA","Location Temporarily Closed, Online Meeting, Open, Step Meeting, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6395537,41.5894617,"5d 9H 0M 0S","Polk"
"965","Saturday",09:00:00,"am","1st 164 Pages Group","1646 Asbury Rd","1646 Asbury Rd, Dubuque, IA","English","Dubuque","Alcoholics Anonymous","Iowa",-90.6960999,42.5004555,"5d 9H 0M 0S","Dubuque"
"966","Saturday",09:00:00,"am","Central Discussion Group","1706 Brady Street #105","1706 Brady St #105, Davenport, IA","English","Davenport","Alcoholics Anonymous","Iowa",-90.5750676,41.5372533,"5d 9H 0M 0S","Scott"
"967","Saturday",09:00:00,"am","Together We Can Group","235 S 35th St","235 35th St, Marion, IA","English","Marion","Alcoholics Anonymous","Iowa",-91.5738061,42.028878,"5d 9H 0M 0S","Linn"
"968","Saturday",09:00:00,"am","Clinton Group","250 20th Ave N","250 20th Ave N, Clinton, IA","English","Clinton","Alcoholics Anonymous","Iowa",-90.1833406,41.8682732,"5d 9H 0M 0S","Clinton"
"969","Saturday",09:00:00,"am","T.G.I.S. Group","305 8th Street","305 8th St, Alton, IA","English","Alton","Alcoholics Anonymous","Iowa",-96.0122583,42.9856126,"5d 9H 0M 0S","Sioux"
"970","Saturday",09:00:00,"am","F & G: Re-Opening (6/15/20)","315 5th St.","315 5th St, Des Moines, IA","Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6106227,41.5891341,"5d 9H 0M 0S","Polk"
"971","Saturday",09:00:00,"am","F & G Men, Location Temporarily Closed","315 E. 5th Street","315 E 5th St, Des Moines, IA","Big Book, Location Temporarily Closed, Men, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6106227,41.5891341,"5d 9H 0M 0S","Polk"
"972","Saturday",09:00:00,"am","F&G Saturday Morning Meeting Online Meeting","315 E. 5th Street","315 E 5th St, Des Moines, IA","Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6106227,41.5891341,"5d 9H 0M 0S","Polk"
"973","Saturday",09:00:00,"am","Saturday Morning Group","410 S 16th Street","410 S 16th St, Council Bluffs, IA","English","Council Bluffs","Alcoholics Anonymous","Iowa",-95.8678129,41.2575288,"5d 9H 0M 0S","Pottawattamie"
"974","Saturday",09:00:00,"am","Open Meeting Group","Finn House","600 N Ridgley St, Algona, IA","Open","Algona","Alcoholics Anonymous","Iowa",-94.2410735,43.0745889,"5d 9H 0M 0S","Kossuth"
"975","Saturday",09:00:00,"am","Broad Highway Online Meeting","Grace United Methodist Church","3700 Cottage Grove Ave, Des Moines, IA","Location Temporarily Closed, Online Meeting, Open","Des Moines","Alcoholics Anonymous","Iowa",-93.6674734,41.5981178,"5d 9H 0M 0S","Polk"
"976","Saturday",09:00:00,"am","Freedom Hall- Big Book Study Online Meeting","Lutheran Church of Hope","Hope Lutheran, West Des Moines, IA","Big Book, Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","West Des Moines","Alcoholics Anonymous","Iowa",-93.807621,41.581431,"5d 9H 0M 0S","Polk"
"977","Saturday",09:00:00,"am","Hope on Ingersol Online Meeting","Lutheran Church of Hope","1821 Ingersoll Ave, Des Moines, IA","Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6420435,41.5865239,"5d 9H 0M 0S","Polk"
"978","Saturday",09:00:00,"am","164 Group Location Temporarily Closed","Lutheran Church of the Cross- Cross Creek Bldg","1975 8th St SW, Altoona, IA","Location Temporarily Closed, Open, Wheelchair Access","Altoona","Alcoholics Anonymous","Iowa",-93.4863708,41.6448485,"5d 9H 0M 0S","Polk"
"979","Saturday",09:00:00,"am","Beginners On The Hill Group","St. Johns Luthern Church","715 College St, Cedar Falls, IA","Big Book, English, Open","Cedar Falls","Alcoholics Anonymous","Iowa",-92.4567832,42.5318366,"5d 9H 0M 0S","Black Hawk"
"980","Saturday",09:00:00,"am","Grinnell Group Women, Location Temporarily Closed","St. Paul's Episcopal Church","1026 State St, Grinnell, IA","Location Temporarily Closed, Open, Step Meeting, Wheelchair Access, Women","Grinnell","Alcoholics Anonymous","Iowa",-92.7204872,41.745223,"5d 9H 0M 0S","Poweshiek"
"981","Saturday",09:00:00,"am","Boone Women's Group Women","The Zoo","917 10th St, Boone, IA","Closed, Daily Reflections, Women","Boone","Alcoholics Anonymous","Iowa",-93.8793316,42.0660693,"5d 9H 0M 0S","Boone"
"982","Saturday",09:30:00,"am","Girls By The Book Womens Group","12 N 7th Street","12 N 7th St, Ft. Dodge, IA","English","Fort Dodge","Alcoholics Anonymous","Iowa",-94.2011921,42.5107884,"5d 9H 30M 0S","Webster"
"983","Saturday",09:30:00,"am","511 Melrose Group","511 Melrose Ave","511 Melrose Ave, Iowa City, IA","English","Iowa City","Alcoholics Anonymous","Iowa",-91.5463066,41.656611,"5d 9H 30M 0S","Johnson"
"984","Saturday",09:30:00,"am","Men's Experience Strength & Hope Group","Daniels House","1408 Gary Ave, Spirit Lake, IA","Closed","Spirit Lake","Alcoholics Anonymous","Iowa",-95.1010988,43.4258851,"5d 9H 30M 0S","Dickinson"
"985","Saturday",09:30:00,"am","Fellowship Group Women","Person Building 3 c","214 N 4th St #3-C, Burlington, IA","Discussion, Women","Burlington","Alcoholics Anonymous","Iowa",-91.1036684,40.8099373,"5d 9H 30M 0S","Des Moines"
"986","Saturday",09:30:00,"am","Big Book Babes Women, Online Meeting","Windsor Heights Lutheran Church","1240 66th St, Windsor Heights, IA","Big Book, Closed, Location Temporarily Closed, Online Meeting, Wheelchair Access, Women","Windsor Heights","Alcoholics Anonymous","Iowa",-93.7092035,41.6014938,"5d 9H 30M 0S","Polk"
"987","Saturday",09:30:00,"am","Saturday Morning Men's Basics Men, Online Meeting","Windsor United Methodist Church","6222 University Ave, Des Moines, IA","Closed, Location Temporarily Closed, Men, Online Meeting, Step Meeting, Tradition Study, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.7026819,41.6000872,"5d 9H 30M 0S","Polk"
"988","Saturday",10:00:00,"am","Blandine Group","117 1/2 Perry Street","117 S Perry St, Davenport, IA","English","Davenport","Alcoholics Anonymous","Iowa",-90.5726376,41.5197075,"5d 10H 0M 0S","Scott"
"989","Saturday",10:00:00,"am","Bettendorf Group","2204 Grant Street","2204 Grant St, Bettendorf, IA","English","Bettendorf","Alcoholics Anonymous","Iowa",-90.5018126,41.5270071,"5d 10H 0M 0S","Scott"
"990","Saturday",10:00:00,"am","Sisters In Sobriety Group Women","2930 Locust Street","2930 E Locust St, Davenport, IA","English, Women","Davenport","Alcoholics Anonymous","Iowa",-90.5315498,41.5384544,"5d 10H 0M 0S","Scott"
"991","Saturday",10:00:00,"am","Atlantic Group Women","309 Elm Street","309 Elm St, Atlantic, IA","Open, Wheelchair Access, Women","Atlantic","Alcoholics Anonymous","Iowa",-95.0104858,41.4075477,"5d 10H 0M 0S","Cass"
"992","Saturday",10:00:00,"am","Osage Group","732 Main Street","732 Main St, Osage, IA","English","Osage","Alcoholics Anonymous","Iowa",-92.8098155,43.2839543,"5d 10H 0M 0S","Mitchell"
"993","Saturday",10:00:00,"am","De Witt Group","816 6th Ave","816 6th Ave, De Witt, IA","English, Open","De Witt","Alcoholics Anonymous","Iowa",-90.538759,41.823861,"5d 10H 0M 0S","Clinton"
"994","Saturday",10:00:00,"am","W.E T.W.O Women","Abbey Center","1401 Central Ave, Bettendorf, IA","Women","Bettendorf","Alcoholics Anonymous","Iowa",-90.5123817,41.5307954,"5d 10H 0M 0S","Scott"
"995","Saturday",10:00:00,"am","Johnston Mercy Clinic Online Meeting","Johnston Mercy Clinic","5615 NW 86th St, Johnston, IA","Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","Johnston","Alcoholics Anonymous","Iowa",-93.7350197,41.6622619,"5d 10H 0M 0S","Polk"
"996","Saturday",10:00:00,"am","Saturday AA Group","Law Enforcement Center","214 S Park Pl, Cresco, IA",NA,"Cresco","Alcoholics Anonymous","Iowa",-92.114637,43.373062,"5d 10H 0M 0S","Howard"
"997","Saturday",10:00:00,"am","Newton Group","St. Stephen's Episcopal Church","223 E 4th St N, Newton, IA","Open, Wheelchair Access","Newton","Alcoholics Anonymous","Iowa",-93.0501865,41.7010911,"5d 10H 0M 0S","Jasper"
"998","Saturday",10:00:00,"am","White House Group Location Temporarily Closed","White House- Alano Society, Inc.","1400 Pennsylvania Ave, Des Moines, IA","Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.609859,41.604903,"5d 10H 0M 0S","Polk"
"999","Saturday",10:30:00,"am","Mason City Clubhouse Group","207 8th Place SE","207 8th Pl SE, Mason City, IA","English, Open, Wheelchair Access, Wheelchair-Accessible Bathroom","Mason City","Alcoholics Anonymous","Iowa",-93.1980919,43.1429075,"5d 10H 30M 0S","Cerro Gordo"
"1000","Saturday",10:30:00,"am","Vast Amount Of Fun Group","2432 Jay Ave","2432 Jay Ave, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.3773373,42.4823242,"5d 10H 30M 0S","Woodbury"
"1001","Saturday",10:30:00,"am","Serenity Now Group","Alano Club","511 Southmoor Dr, Spencer, IA","Open","Spencer","Alcoholics Anonymous","Iowa",-95.152696,43.1290869,"5d 10H 30M 0S","Clay"
"1002","Saturday",10:30:00,"am","Saturday Morning 12&12 Group","Leeds Alano Club","4034 Floyd Blvd, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.3583613,42.54151,"5d 10H 30M 0S","Woodbury"
"1003","Saturday",10:30:00,"am","McCormick Clubhouse Online Meeting","McCormick","1201 McCormick Ave, Ames, IA","Discussion, Online Meeting, Open","Ames","Alcoholics Anonymous","Iowa",-93.5862918,42.0331781,"5d 10H 30M 0S","Story"
"1004","Saturday",10:30:00,"am","Saturday Morning Womens Group","Room 1J","350 W 6th St #124, Dubuque, IA","English","Dubuque","Alcoholics Anonymous","Iowa",-90.6677436,42.498515,"5d 10H 30M 0S","Dubuque"
"1005","Saturday",11:00:00,"am","Grupo Un Nuevo Camino","1512 Pierce St","1512 Pierce St, Sioux City, IA","Spanish","Sioux City","Alcoholics Anonymous","Iowa",-96.4047208,42.5064432,"5d 11H 0M 0S","Woodbury"
"1006","Saturday",11:00:00,"am","F & G Men, Location Temporarily Closed","315 E. 5th Street","315 E 5th St, Des Moines, IA","Location Temporarily Closed, Men, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6106227,41.5891341,"5d 11H 0M 0S","Polk"
"1007","Saturday",11:00:00,"am","Inner City Group Location Temporarily Closed","Evelyn K. Davis Center","801 University Ave, Des Moines, IA","Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6282714,41.6013057,"5d 11H 0M 0S","Polk"
"1008","Saturday",11:00:00,"am","Iowa Great Lakes Women's Group","Lakes Regional Healthcare","2323 US-71, Spirit Lake, IA","Closed","Spirit Lake","Alcoholics Anonymous","Iowa",-95.125057,43.4177117,"5d 11H 0M 0S","Dickinson"
"1009","Saturday",11:00:00,"am","Drake Saturday Morning Online Meeting","Wesley House","2718 University Ave, Des Moines, IA","Location Temporarily Closed, Online Meeting, Open","Des Moines","Alcoholics Anonymous","Iowa",-93.6542244,41.6001158,"5d 11H 0M 0S","Polk"
"1010","Saturday",12:00:00,"pm","Saturday  Alano Club Group","12 N 7th Street","12 N 7th St, Ft. Dodge, IA","English","Fort Dodge","Alcoholics Anonymous","Iowa",-94.2011921,42.5107884,"5d 12H 0M 0S","Webster"
"1011","Saturday",12:00:00,"pm","Fairfield at 1st Pres. Church","1st Presbyterian Church","200 S Main St, Fairfield, IA","Open, Wheelchair Access","Fairfield","Alcoholics Anonymous","Iowa",-91.9642263,41.0053176,"5d 12H 0M 0S","Jefferson"
"1012","Saturday",12:00:00,"pm","Fellowship Group","214 N 4th Street","214 N 4th St, Burlington, IA","English, Open","Burlington","Alcoholics Anonymous","Iowa",-91.1036684,40.8099373,"5d 12H 0M 0S","Des Moines"
"1013","Saturday",12:00:00,"pm","West End A.A. Group","2603 Rockingham Rd","2603 Rockingham Rd, Davenport, IA","English","Davenport","Alcoholics Anonymous","Iowa",-90.6154944,41.5128781,"5d 12H 0M 0S","Scott"
"1014","Saturday",12:00:00,"pm","Marquette Group","3510 W Central Park","3510 W Central Park Ave, Davenport, IA","English","Davenport","Alcoholics Anonymous","Iowa",-90.6287447,41.5458331,"5d 12H 0M 0S","Scott"
"1015","Saturday",12:00:00,"pm","AA On Houser Group","704 S Houser Street","704 S Houser St, Muscatine, IA","English","Muscatine","Alcoholics Anonymous","Iowa",-91.0804298,41.4090928,"5d 12H 0M 0S","Muscatine"
"1016","Saturday",12:00:00,"pm","Womens Fellowship Group","Fellowship Club","3224 1st Ave NE, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.6355274,42.0106374,"5d 12H 0M 0S","Linn"
"1017","Saturday",12:00:00,"pm","Marshalltown Group","Marshalltown","1311 E Nevada St, Marshalltown, IA","Closed, Discussion","Marshalltown","Alcoholics Anonymous","Iowa",-92.8901778,42.0441111,"5d 12H 0M 0S","Marshall"
"1018","Saturday",12:00:00,"pm","Saturday  Group","North Hall","North Hall, Iowa City, IA","English","Iowa City","Alcoholics Anonymous","Iowa",-91.536694,41.6660015,"5d 12H 0M 0S","Johnson"
"1019","Saturday",12:00:00,"pm","Ankeny- At or About  Online Meeting","Resurrection Church","914 NW Ash Dr, Ankeny, IA","Online Meeting, Open","Ankeny","Alcoholics Anonymous","Iowa",-93.6107393,41.7386342,"5d 12H 0M 0S","Polk"
"1020","Saturday",12:00:00,"pm","Boone Group","The Zoo","917 10th St, Boone, IA","Closed, Discussion","Boone","Alcoholics Anonymous","Iowa",-93.8793316,42.0660693,"5d 12H 0M 0S","Boone"
"1021","Saturday",12:00:00,"pm","West Side Original Group","West Side Alano Club","613 W 5th St, Waterloo, IA","Closed, Discussion, English","Waterloo","Alcoholics Anonymous","Iowa",-92.3426384,42.4908329,"5d 12H 0M 0S","Black Hawk"
"1022","Saturday",12:00:00,"pm","WH Saturday Women's Meeting (Online) Women, Online Meeting","White House- Alano Society, Inc.","1400 Pennsylvania Ave, Des Moines, IA","Location Temporarily Closed, Online Meeting, Open, Wheelchair Access, Women","Des Moines","Alcoholics Anonymous","Iowa",-93.609859,41.604903,"5d 12H 0M 0S","Polk"
"1023","Saturday",12:00:00,"pm","White House Group Women, Location Temporarily Closed","White House- Alano Society, Inc.","1400 Pennsylvania Ave, Des Moines, IA","Location Temporarily Closed, Open, Wheelchair Access, Women","Des Moines","Alcoholics Anonymous","Iowa",-93.609859,41.604903,"5d 12H 0M 0S","Polk"
"1024","Saturday",01:00:00,"pm","Friends of Bill W Meeting","1115 E Main Avenue","1115 Main Ave, Clear Lake, IA","Closed","Clear Lake","Alcoholics Anonymous","Iowa",-93.3746176,43.1369612,"5d 13H 0M 0S","Cerro Gordo"
"1025","Saturday",01:00:00,"pm","F & G Location Temporarily Closed","315 E. 5th Street","315 E 5th St, Des Moines, IA","Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6106227,41.5891341,"5d 13H 0M 0S","Polk"
"1026","Saturday",02:00:00,"pm","Grupo Un Dia A LA Vez Group","618 10th st.","618 10th St, Sioux City, IA","Open, Spanish","Sioux City","Alcoholics Anonymous","Iowa",-96.4024787,42.5006247,"5d 14H 0M 0S","Woodbury"
"1027","Saturday",02:00:00,"pm","White House Group Location Temporarily Closed","White House- Alano Society, Inc.","1400 Pennsylvania Ave, Des Moines, IA","Big Book, Location Temporarily Closed, Open, Step Meeting, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.609859,41.604903,"5d 14H 0M 0S","Polk"
"1028","Saturday",03:00:00,"pm","Grupo Fe Y Esperanza","103 W Washington St","103 W Washington St, Osceola, IA","Spanish","Osceola","Alcoholics Anonymous","Iowa",-93.766018,41.035154,"5d 15H 0M 0S","Clarke"
"1029","Saturday",03:00:00,"pm","F & G Location Temporarily Closed","315 E. 5th Street","315 E 5th St, Des Moines, IA","Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6106227,41.5891341,"5d 15H 0M 0S","Polk"
"1030","Saturday",04:00:00,"pm","Saturday Afternoon Delight Group","119 Winnebago Street","119 Winnebago St, Decorah, IA","English","Decorah","Alcoholics Anonymous","Iowa",-91.7872925,43.3034206,"5d 16H 0M 0S","Winneshiek"
"1031","Saturday",04:00:00,"pm","Grupo Buena Voluntad","407 11th St.","407 11th St, Sioux City, IA","Open","Sioux City","Alcoholics Anonymous","Iowa",-96.406136,42.5019133,"5d 16H 0M 0S","Woodbury"
"1032","Saturday",05:00:00,"pm","Blandine Group","117 1/2 Perry Street","117 S Perry St, Davenport, IA","English","Davenport","Alcoholics Anonymous","Iowa",-90.5726376,41.5197075,"5d 17H 0M 0S","Scott"
"1033","Saturday",05:00:00,"pm","Grupo Esperanza (Hope)","704 S Houser Street","704 S Houser St, Muscatine, IA","Spanish","Muscatine","Alcoholics Anonymous","Iowa",-91.0804298,41.4090928,"5d 17H 0M 0S","Muscatine"
"1034","Saturday",05:00:00,"pm","Grupo Esparanza","Meeting Location","Muscatine, IA 52761, Muscatine, IA","Spanish","Muscatine","Alcoholics Anonymous","Iowa",-90.9438468,41.4774192,"5d 17H 0M 0S","Muscatine"
"1035","Saturday",05:30:00,"pm","Bettendorf Group","2204 Grant Street","2204 Grant St, Bettendorf, IA","English","Bettendorf","Alcoholics Anonymous","Iowa",-90.5018126,41.5270071,"5d 17H 30M 0S","Scott"
